year,journal,baseline_if,filtered_rif,weighted_rif,stability_threshold,model
2020,Nature Biomedical Engineering,2.0,0.3947,1.3209,1.0,node2vec
2020,Nature Cell Biology,0.8889,0.2222,0.5687,1.0,node2vec
2020,Nature Chemical Biology,0.931,0.1379,0.5332,1.0,node2vec
2020,Nature Communications,0.9688,0.3675,0.6634,1.0,node2vec
2020,Nature Genetics,3.641,0.9487,2.0264,1.0,node2vec
2020,Nature Immunology,1.0323,0.3871,0.7443,1.0,node2vec
2020,Nature Medicine,4.2055,1.5616,2.9005,1.0,node2vec
2020,Nature Metabolism,0.3,0.1,0.2134,1.0,node2vec
2020,Nature Microbiology,0.9286,0.3393,0.6583,1.0,node2vec
2020,Nature Neuroscience,2.4634,1.0976,1.7833,1.0,node2vec
2020,Nephrology Dialysis Transplantation,0.2941,0.0588,0.219,1.0,node2vec
2020,Neuro-Oncology,0.5556,0.1429,0.3178,1.0,node2vec
2020,NeuroImage,1.1683,0.5347,0.8577,1.0,node2vec
2020,NeuroImage Clinical,0.6545,0.2909,0.4627,1.0,node2vec
2020,Neurobiology of Aging,0.8,0.3429,0.5509,1.0,node2vec
2020,Neurobiology of Disease,0.8,0.4,0.6097,1.0,node2vec
2020,Neurology,0.9124,0.3785,0.6412,1.0,node2vec
2020,Neurology Neuroimmunology & Neuroinflammation,0.4,0.1667,0.3074,1.0,node2vec
2020,Neuron,2.122,0.7073,1.3597,1.0,node2vec
2020,Neuropsychopharmacology,0.5,0.3,0.3765,1.0,node2vec
2020,Neurosurgery,0.4048,0.2143,0.3248,1.0,node2vec
2020,Neurosurgical FOCUS,0.5385,0.2308,0.3746,1.0,node2vec
2020,New England Journal of Medicine,6.0346,2.2765,4.0017,1.0,node2vec
2020,Nicotine & Tobacco Research,0.6538,0.3846,0.5925,1.0,node2vec
2020,Nucleic Acids Research,0.5172,0.1724,0.4301,1.0,node2vec
2020,Nutrients,0.6278,0.287,0.4547,1.0,node2vec
2020,Obesity,0.5,0.2083,0.3877,1.0,node2vec
2020,Obesity Surgery,0.9487,0.3333,0.7355,1.0,node2vec
2020,Obstetrics and Gynecology,1.3053,0.5263,0.9127,1.0,node2vec
2020,OncoImmunology,1.0,0.2969,0.6582,1.0,node2vec
2020,Oncogene,0.6447,0.1579,0.4168,1.0,node2vec
2020,Oncotarget,0.8596,0.2456,0.5303,1.0,node2vec
2020,Open Forum Infectious Diseases,0.7714,0.4286,0.6169,1.0,node2vec
2020,Ophthalmology,1.4397,0.4914,0.8856,1.0,node2vec
2020,Oral Oncology,0.92,0.32,0.6194,1.0,node2vec
2020,Orphanet Journal of Rare Diseases,0.25,0.1,0.1911,1.0,node2vec
2020,Orthopaedic Journal of Sports Medicine,0.4118,0.2353,0.3576,1.0,node2vec
2020,Osteoarthritis and Cartilage,0.7,0.225,0.4867,1.0,node2vec
2020,Osteoporosis International,0.4545,0.2727,0.3885,1.0,node2vec
2020,Otolaryngology,0.7143,0.1429,0.4039,1.0,node2vec
2020,Oxidative Medicine and Cellular Longevity,0.4255,0.1277,0.1935,1.0,node2vec
2020,PEDIATRICS,0.9167,0.4375,0.6714,1.0,node2vec
2020,PLoS Biology,0.7941,0.5294,0.6544,1.0,node2vec
2020,PLoS Genetics,0.1481,0.037,0.0954,1.0,node2vec
2020,PLoS Medicine,0.9922,0.2812,0.7103,1.0,node2vec
2020,PLoS ONE,0.5339,0.1624,0.3402,1.0,node2vec
2020,PLoS Pathogens,0.8333,0.3438,0.5713,1.0,node2vec
2020,PLoS neglected tropical diseases,0.5595,0.2619,0.4078,1.0,node2vec
2020,Pain,0.7692,0.2692,0.4964,1.0,node2vec
2020,Parasites & Vectors,0.3333,0.0833,0.1193,1.0,node2vec
2020,Parkinsonism & Related Disorders,0.4762,0.1429,0.3753,1.0,node2vec
2020,Pediatric Blood & Cancer,0.1429,0.0476,0.0916,1.0,node2vec
2020,Pediatric Diabetes,1.2727,0.6364,1.0486,1.0,node2vec
2020,PeerJ,0.6552,0.2414,0.4966,1.0,node2vec
2020,Pharmacological Research,0.381,0.0952,0.2321,1.0,node2vec
2020,Physics in Medicine and Biology,0.9677,0.2581,0.7238,1.0,node2vec
2020,Phytomedicine,0.3684,0.0789,0.2055,1.0,node2vec
2020,Plastic & Reconstructive Surgery,0.5,0.1042,0.2226,1.0,node2vec
2020,Preventive Medicine,0.8889,0.5926,0.6796,1.0,node2vec
2020,Proceedings of the National Academy of Sciences,0.8775,0.343,0.6218,1.0,node2vec
2020,Psycho-Oncology,0.2692,0.0769,0.1482,1.0,node2vec
2020,Psychological Medicine,0.6786,0.25,0.3877,1.0,node2vec
2020,PubMed,0.5164,0.127,0.2897,1.0,node2vec
2020,Public Health Nutrition,0.96,0.68,0.8379,1.0,node2vec
2020,Radiology,1.4768,0.4901,0.9137,1.0,node2vec
2020,Radiotherapy and Oncology,0.9245,0.4528,0.6633,1.0,node2vec
2020,Redox Biology,0.7414,0.3103,0.5612,1.0,node2vec
2020,Regional Anesthesia & Pain Medicine,1.5806,0.7419,1.2462,1.0,node2vec
2020,Reproductive Health,0.4595,0.1622,0.3553,1.0,node2vec
2020,Respiratory Research,0.4524,0.119,0.3584,1.0,node2vec
2020,Resuscitation,0.66,0.34,0.5198,1.0,node2vec
2020,Retina,1.25,0.55,0.8568,1.0,node2vec
2020,Scandinavian Journal of Medicine and Science in Sports,0.7407,0.2222,0.5107,1.0,node2vec
2020,Science,2.5763,0.6186,1.3542,1.0,node2vec
2020,Science Advances,0.5814,0.3023,0.4102,1.0,node2vec
2020,Science Translational Medicine,1.0893,0.3571,0.6711,1.0,node2vec
2020,Scientific Reports,0.6144,0.1703,0.3639,1.0,node2vec
2020,Sensors,0.7,0.3,0.5183,1.0,node2vec
2020,Social Science & Medicine,0.3478,0.0435,0.1676,1.0,node2vec
2020,Spine,0.8684,0.4211,0.7185,1.0,node2vec
2020,Stem Cell Reports,0.7174,0.2826,0.5121,1.0,node2vec
2020,Stem Cell Research & Therapy,0.4881,0.119,0.2927,1.0,node2vec
2020,Stem Cells Translational Medicine,0.5,0.0769,0.1949,1.0,node2vec
2020,Stroke,0.6765,0.2941,0.48,1.0,node2vec
2020,Supportive Care in Cancer,0.5,0.1579,0.2551,1.0,node2vec
2020,Surgery,0.359,0.1795,0.284,1.0,node2vec
2020,Surgical Endoscopy,0.3803,0.169,0.2713,1.0,node2vec
2020,The American Journal of Gastroenterology,1.2881,0.322,0.6751,1.0,node2vec
2020,The American Journal of Human Genetics,0.9706,0.3529,0.7928,1.0,node2vec
2020,The American Journal of Sports Medicine,0.6261,0.2261,0.402,1.0,node2vec
2020,The American Journal of Surgical Pathology,0.9118,0.5147,0.7505,1.0,node2vec
2020,The Annals of Thoracic Surgery,0.8431,0.3333,0.621,1.0,node2vec
2020,The Bone & Joint Journal,0.8302,0.434,0.6315,1.0,node2vec
2020,The British Journal of Psychiatry,0.5238,0.2381,0.3923,1.0,node2vec
2020,The EMBO Journal,1.3429,0.5714,0.9632,1.0,node2vec
2020,The FASEB Journal,0.3934,0.082,0.2051,1.0,node2vec
2020,The Journal of Allergy and Clinical Immunology In Practice,0.6429,0.2429,0.4359,1.0,node2vec
2020,The Journal of Arthroplasty,0.8113,0.3302,0.6245,1.0,node2vec
2020,The Journal of Cell Biology,2.0,1.0909,1.6831,1.0,node2vec
2020,The Journal of Clinical Endocrinology & Metabolism,0.6269,0.2612,0.4902,1.0,node2vec
2020,The Journal of Experimental Medicine,1.1091,0.3455,0.6604,1.0,node2vec
2020,The Journal of Headache and Pain,0.8148,0.3333,0.6259,1.0,node2vec
2020,The Journal of Heart and Lung Transplantation,1.5667,0.9333,1.3154,1.0,node2vec
2020,The Journal of Immunology,0.6061,0.1515,0.355,1.0,node2vec
2020,The Journal of Infectious Diseases,1.2439,0.5122,0.9413,1.0,node2vec
2020,The Journal of Pathology,1.0455,0.3636,0.5968,1.0,node2vec
2020,The Journal of Pediatrics,0.566,0.2075,0.3209,1.0,node2vec
2020,The Journal of Physiology,0.5333,0.1333,0.363,1.0,node2vec
2020,The Journal of Strength and Conditioning Research,0.8085,0.3404,0.6391,1.0,node2vec
2020,"The Journal of Trauma: Injury, Infection, and Critical Care",0.3667,0.1,0.2197,1.0,node2vec
2020,The Journal of Urology,0.7302,0.3333,0.4568,1.0,node2vec
2020,The Journals of Gerontology Series A,0.814,0.2093,0.5724,1.0,node2vec
2020,The Lancet,3.0945,1.0118,2.0377,1.0,node2vec
2020,The Lancet Child & Adolescent Health,0.6,0.12,0.3496,1.0,node2vec
2020,The Lancet Diabetes & Endocrinology,1.8548,0.7581,1.26,1.0,node2vec
2020,The Lancet Global Health,1.2429,0.2286,0.6286,1.0,node2vec
2020,The Lancet HIV,1.7879,0.9394,1.3858,1.0,node2vec
2020,The Lancet Haematology,0.6667,0.2745,0.508,1.0,node2vec
2020,The Lancet Infectious Diseases,1.4416,0.6494,0.961,1.0,node2vec
2020,The Lancet Neurology,2.1831,0.7042,1.4994,1.0,node2vec
2020,The Lancet Oncology,2.7214,1.1194,1.8971,1.0,node2vec
2020,The Lancet Psychiatry,0.9333,0.3,0.5718,1.0,node2vec
2020,The Lancet Public Health,1.1071,0.3214,0.6889,1.0,node2vec
2020,The Lancet Respiratory Medicine,1.3977,0.7386,1.1242,1.0,node2vec
2020,The Laryngoscope,0.2,0.04,0.0769,1.0,node2vec
2020,The Medical Journal of Australia,0.7619,0.2381,0.5301,1.0,node2vec
2020,The Oncologist,0.8871,0.2419,0.5171,1.0,node2vec
2020,The Science of The Total Environment,0.5455,0.0455,0.2522,1.0,node2vec
2020,The Spine Journal,0.4848,0.1818,0.3418,1.0,node2vec
2020,The journal of nutrition health & aging,0.6296,0.2222,0.5391,1.0,node2vec
2020,Theranostics,0.5526,0.1974,0.3608,1.0,node2vec
2020,Thorax,1.0667,0.4333,0.7494,1.0,node2vec
2020,Thyroid,0.7447,0.234,0.5085,1.0,node2vec
2020,Tobacco Control,2.7778,1.8889,2.4747,1.0,node2vec
2020,Translational Psychiatry,0.5238,0.0952,0.4247,1.0,node2vec
2020,Transplantation,1.0714,0.3929,0.6535,1.0,node2vec
2020,Trends in Food Science & Technology,0.8286,0.3143,0.6168,1.0,node2vec
2020,Ultrasound in Obstetrics and Gynecology,0.8537,0.3659,0.6453,1.0,node2vec
2020,Unknown,0.8022,0.2418,0.4915,1.0,node2vec
2020,Vaccine,0.5135,0.0811,0.3359,1.0,node2vec
2020,Viruses,0.4375,0.1875,0.3732,1.0,node2vec
2020,World Neurosurgery,0.7222,0.25,0.5533,1.0,node2vec
2020,eLife,1.0303,0.5152,0.7779,1.0,node2vec
2020,mAbs,0.5714,0.2381,0.4192,1.0,node2vec
2020,mBio,0.7071,0.2727,0.5367,1.0,node2vec
2020,npj Digital Medicine,1.8519,0.2963,0.919,1.0,node2vec
2020,The Lancet. Gastroenterology & hepatology,0.6364,0.2955,0.4403,1.0,node2vec
2021,ACS Applied Materials & Interfaces,0.6667,0.4035,0.567,1.0,node2vec
2021,ACS Nano,2.5161,1.9194,2.3121,1.0,node2vec
2021,AIDS and Behavior,0.8571,0.3214,0.6014,1.0,node2vec
2021,Academic Medicine,0.6829,0.1463,0.4304,1.0,node2vec
2021,Academic Radiology,0.8276,0.3793,0.6559,1.0,node2vec
2021,Acta Biomaterialia,0.4688,0.2031,0.3392,1.0,node2vec
2021,Acta Neuropathologica,1.5781,0.9219,1.4122,1.0,node2vec
2021,Acta Neuropathologica Communications,0.7358,0.3585,0.5518,1.0,node2vec
2021,Acta Pharmaceutica Sinica B,2.8333,2.25,2.4942,1.0,node2vec
2021,Addiction,1.0,0.4615,0.72,1.0,node2vec
2021,Advanced Functional Materials,1.0213,0.7447,0.9496,1.0,node2vec
2021,Advanced Healthcare Materials,0.3043,0.087,0.1196,1.0,node2vec
2021,Advanced Materials,0.6786,0.3571,0.5811,1.0,node2vec
2021,Advanced Science,1.5625,0.4375,0.9076,1.0,node2vec
2021,Age and Ageing,0.9722,0.3889,0.6985,1.0,node2vec
2021,Aging,0.7802,0.5275,0.7236,1.0,node2vec
2021,Aging Cell,1.4583,0.7917,1.1542,1.0,node2vec
2021,Alimentary Pharmacology & Therapeutics,0.7727,0.2955,0.6083,1.0,node2vec
2021,Allergy,4.24,3.74,3.9463,1.0,node2vec
2021,Alzheimer s & Dementia,2.1475,0.9836,1.6992,1.0,node2vec
2021,Alzheimer s Research & Therapy,0.9,0.6,0.7505,1.0,node2vec
2021,American Heart Journal,0.44,0.28,0.3865,1.0,node2vec
2021,American Journal of Clinical Nutrition,0.56,0.16,0.3863,1.0,node2vec
2021,American Journal of Hematology,1.1081,0.4054,0.8479,1.0,node2vec
2021,American Journal of Kidney Diseases,1.1282,0.5641,0.9924,1.0,node2vec
2021,American Journal of Neuroradiology,1.0769,0.7308,0.9312,1.0,node2vec
2021,American Journal of Obstetrics and Gynecology,1.7411,1.0357,1.3643,1.0,node2vec
2021,American Journal of Ophthalmology,0.7925,0.3208,0.5075,1.0,node2vec
2021,American Journal of Psychiatry,1.3333,0.5667,0.9317,1.0,node2vec
2021,American Journal of Public Health,0.871,0.4194,0.6876,1.0,node2vec
2021,American Journal of Respiratory and Critical Care Medicine,1.9017,0.9422,1.544,1.0,node2vec
2021,American Journal of Roentgenology,7.0968,5.0323,6.6585,1.0,node2vec
2021,American Journal of Transplantation,2.7843,2.2255,2.5343,1.0,node2vec
2021,American Journal of Tropical Medicine and Hygiene,0.8571,0.5357,0.7448,1.0,node2vec
2021,Anaesthesia,1.871,1.1935,1.6363,1.0,node2vec
2021,Anesthesia & Analgesia,0.6053,0.2105,0.461,1.0,node2vec
2021,Anesthesiology,1.12,0.58,0.8057,1.0,node2vec
2021,Angewandte Chemie International Edition,0.28,0.08,0.2174,1.0,node2vec
2021,Annals of Clinical and Translational Neurology,0.7778,0.3704,0.6227,1.0,node2vec
2021,Annals of Emergency Medicine,1.15,0.8,0.9441,1.0,node2vec
2021,Annals of Intensive Care,2.0,1.0,1.2828,1.0,node2vec
2021,Annals of Internal Medicine,2.8105,1.9263,2.4574,1.0,node2vec
2021,Annals of Neurology,0.9074,0.5185,0.7391,1.0,node2vec
2021,Annals of Oncology,2.4091,1.1591,1.789,1.0,node2vec
2021,Annals of Surgery,1.1523,0.4238,0.7508,1.0,node2vec
2021,Annals of Surgical Oncology,0.74,0.2,0.4488,1.0,node2vec
2021,Annals of Translational Medicine,1.8,1.3,1.4995,1.0,node2vec
2021,Annals of the American Thoracic Society,1.1,0.5667,0.8632,1.0,node2vec
2021,Annals of the Rheumatic Diseases,1.4054,0.7635,1.0213,1.0,node2vec
2021,Antimicrobial Agents and Chemotherapy,1.375,0.875,1.2376,1.0,node2vec
2021,Antimicrobial Resistance and Infection Control,0.2,0.1,0.1,1.0,node2vec
2021,Antioxidants,0.6329,0.2532,0.4195,1.0,node2vec
2021,Applied Sciences,1.5714,1.1837,1.4422,1.0,node2vec
2021,Applied Soft Computing,1.5217,1.1739,1.3542,1.0,node2vec
2021,Arteriosclerosis Thrombosis and Vascular Biology,0.6444,0.2,0.3747,1.0,node2vec
2021,Arthritis & Rheumatology,1.5577,0.875,1.2081,1.0,node2vec
2021,Arthritis Research & Therapy,0.8286,0.2,0.4799,1.0,node2vec
2021,Arthroscopy The Journal of Arthroscopic and Related Surgery,0.4375,0.0938,0.2759,1.0,node2vec
2021,Artificial Intelligence in Medicine,1.1304,0.6087,1.0111,1.0,node2vec
2021,Atherosclerosis,0.3333,0.1429,0.1968,1.0,node2vec
2021,Autophagy,0.75,0.1786,0.4772,1.0,node2vec
2021,BJOG An International Journal of Obstetrics & Gynaecology,1.4815,1.1111,1.3388,1.0,node2vec
2021,BMC Cancer,0.4444,0.1481,0.2482,1.0,node2vec
2021,BMC Geriatrics,0.3061,0.0816,0.218,1.0,node2vec
2021,BMC Health Services Research,0.175,0.05,0.1273,1.0,node2vec
2021,BMC Infectious Diseases,0.8182,0.4727,0.5411,1.0,node2vec
2021,BMC Medical Education,0.15,0.0,0.0231,1.0,node2vec
2021,BMC Medicine,1.0,0.5326,0.7766,1.0,node2vec
2021,BMC Musculoskeletal Disorders,0.2308,0.0769,0.1387,1.0,node2vec
2021,BMC Nephrology,0.2857,0.0476,0.1898,1.0,node2vec
2021,BMC Neurology,0.619,0.1905,0.4667,1.0,node2vec
2021,BMC Pregnancy and Childbirth,0.439,0.1707,0.2763,1.0,node2vec
2021,BMC Psychiatry,0.1923,0.0769,0.1103,1.0,node2vec
2021,BMC Public Health,0.3333,0.14,0.2372,1.0,node2vec
2021,BMC Pulmonary Medicine,0.6,0.28,0.4144,1.0,node2vec
2021,BMC Research Notes,0.6,0.2,0.4264,1.0,node2vec
2021,BMC Women s Health,0.4231,0.1154,0.2324,1.0,node2vec
2021,BMJ,4.6866,3.6912,4.153,1.0,node2vec
2021,BMJ Global Health,0.5806,0.1935,0.4034,1.0,node2vec
2021,BMJ Open,0.4895,0.1888,0.3395,1.0,node2vec
2021,BMJ Open Diabetes Research & Care,0.8,0.5667,0.7462,1.0,node2vec
2021,BioMed Research International,0.6087,0.2609,0.4069,1.0,node2vec
2021,Bioactive Materials,0.2,0.2,0.2,1.0,node2vec
2021,Biochemical and Biophysical Research Communications,1.8182,0.9318,1.4912,1.0,node2vec
2021,Biology of Blood and Marrow Transplantation,1.1364,0.5,0.9047,1.0,node2vec
2021,Biomaterials,0.5979,0.1959,0.4276,1.0,node2vec
2021,Biomedical Signal Processing and Control,0.6857,0.4,0.5061,1.0,node2vec
2021,Biomedicine & Pharmacotherapy,0.3165,0.0759,0.2055,1.0,node2vec
2021,Biomolecules,0.3448,0.1724,0.2313,1.0,node2vec
2021,Blood,1.5075,0.8459,1.1575,1.0,node2vec
2021,Blood Advances,0.7872,0.3759,0.648,1.0,node2vec
2021,Brain,1.4815,0.7099,1.1342,1.0,node2vec
2021,Brain Behavior and Immunity,1.0588,0.7647,0.9355,1.0,node2vec
2021,Breast Cancer Research,0.6087,0.2609,0.4701,1.0,node2vec
2021,Breast Cancer Research and Treatment,0.5417,0.2083,0.4011,1.0,node2vec
2021,British Journal of Anaesthesia,0.8621,0.4828,0.695,1.0,node2vec
2021,British Journal of Cancer,0.32,0.16,0.2561,1.0,node2vec
2021,British Journal of Dermatology,1.8,1.2889,1.5946,1.0,node2vec
2021,British Journal of Haematology,2.4,2.04,2.1992,1.0,node2vec
2021,British Journal of Ophthalmology,1.1613,0.4839,0.8324,1.0,node2vec
2021,British Journal of Pharmacology,1.2812,0.4062,0.738,1.0,node2vec
2021,British Journal of Sports Medicine,0.9048,0.3968,0.6817,1.0,node2vec
2021,British Journal of Urology,1.0,0.3871,0.7368,1.0,node2vec
2021,British journal of surgery,1.0625,0.3542,0.8551,1.0,node2vec
2021,CHEST Journal,2.2759,1.7931,2.0048,1.0,node2vec
2021,Canadian Medical Association Journal,0.9259,0.6296,0.7812,1.0,node2vec
2021,Cancer,0.7963,0.3056,0.579,1.0,node2vec
2021,Cancer Cell,1.6923,0.5385,0.9882,1.0,node2vec
2021,Cancer Cell International,0.3636,0.0455,0.1823,1.0,node2vec
2021,Cancer Discovery,2.4667,1.4667,2.0819,1.0,node2vec
2021,Cancer Epidemiology Biomarkers & Prevention,0.45,0.2,0.2862,1.0,node2vec
2021,Cancer Immunology Immunotherapy,0.5484,0.3871,0.4618,1.0,node2vec
2021,Cancer Immunology Research,1.4043,0.383,0.8426,1.0,node2vec
2021,Cancer Letters,0.6562,0.2188,0.3977,1.0,node2vec
2021,Cancer Medicine,0.6667,0.2407,0.4545,1.0,node2vec
2021,Cancer Research,0.5844,0.1429,0.3236,1.0,node2vec
2021,Cancer Science,0.7143,0.2143,0.4219,1.0,node2vec
2021,Cancers,0.39,0.22,0.3156,1.0,node2vec
2021,Carbohydrate Polymers,0.6875,0.375,0.5554,1.0,node2vec
2021,Cardiovascular Diabetology,2.0946,1.5946,1.8602,1.0,node2vec
2021,Cardiovascular Research,2.0488,1.878,1.9724,1.0,node2vec
2021,Cell,11.2762,9.8333,10.5427,1.0,node2vec
2021,Cell Death and Differentiation,1.303,0.3939,0.8776,1.0,node2vec
2021,Cell Death and Disease,0.5099,0.1854,0.3867,1.0,node2vec
2021,Cell Host & Microbe,6.629,5.2903,6.3215,1.0,node2vec
2021,Cell Metabolism,2.2366,1.2796,1.7734,1.0,node2vec
2021,Cell Proliferation,0.913,0.4783,0.6171,1.0,node2vec
2021,Cell Reports,1.3472,0.662,0.9803,1.0,node2vec
2021,Cell Reports Medicine,2.7727,2.7273,2.7662,1.0,node2vec
2021,Cell Research,4.3636,3.4545,3.9013,1.0,node2vec
2021,Cell stem cell,1.5902,0.9016,1.3433,1.0,node2vec
2021,Cells,0.8644,0.5593,0.7426,1.0,node2vec
2021,Cellular and Molecular Immunology,5.6818,5.3182,5.5642,1.0,node2vec
2021,Cephalalgia,1.1143,0.6286,0.8646,1.0,node2vec
2021,Chaos Solitons & Fractals,1.1,0.9333,0.9642,1.0,node2vec
2021,Chemical Engineering Journal,2.9545,2.0455,2.5213,1.0,node2vec
2021,Circulation,2.5119,1.1488,1.7528,1.0,node2vec
2021,Circulation Arrhythmia and Electrophysiology,1.0,0.5366,0.6832,1.0,node2vec
2021,Circulation Cardiovascular Imaging,0.875,0.2917,0.6537,1.0,node2vec
2021,Circulation Cardiovascular Interventions,0.8696,0.4783,0.7603,1.0,node2vec
2021,Circulation Heart Failure,0.7429,0.4571,0.6377,1.0,node2vec
2021,Circulation Research,1.24,0.76,1.0058,1.0,node2vec
2021,Clinica Chimica Acta,3.5,3.15,3.4252,1.0,node2vec
2021,Clinical Cancer Research,1.0675,0.418,0.7222,1.0,node2vec
2021,Clinical Chemistry,6.087,2.6522,5.1664,1.0,node2vec
2021,Clinical Chemistry and Laboratory Medicine (CCLM),7.2609,6.8696,7.0735,1.0,node2vec
2021,Clinical Gastroenterology and Hepatology,1.0918,0.5102,0.8029,1.0,node2vec
2021,Clinical Infectious Diseases,6.1833,5.0386,5.8053,1.0,node2vec
2021,Clinical Journal of the American Society of Nephrology,1.1765,0.4118,0.9017,1.0,node2vec
2021,Clinical Microbiology and Infection,2.0746,1.7313,1.9794,1.0,node2vec
2021,Clinical Nutrition,0.6607,0.3929,0.5142,1.0,node2vec
2021,Clinical Orthopaedics and Related Research,0.5357,0.2857,0.4313,1.0,node2vec
2021,Clinical Pharmacology & Therapeutics,0.55,0.15,0.4293,1.0,node2vec
2021,Clinical Transplantation,0.8148,0.2222,0.5341,1.0,node2vec
2021,Communications Biology,0.6098,0.2683,0.4659,1.0,node2vec
2021,Computer Methods and Programs in Biomedicine,2.386,1.4737,1.7781,1.0,node2vec
2021,Computers in Biology and Medicine,3.0208,2.5,2.7608,1.0,node2vec
2021,Critical Care,1.3514,0.4595,0.9036,1.0,node2vec
2021,Critical Care Medicine,2.1375,1.0875,1.5568,1.0,node2vec
2021,Cureus,1.8696,1.5217,1.7371,1.0,node2vec
2021,Developmental Cell,0.6585,0.4146,0.5733,1.0,node2vec
2021,Diabetes,0.7742,0.4839,0.6642,1.0,node2vec
2021,Diabetes & Metabolic Syndrome Clinical Research & Reviews,2.2308,0.8846,1.6827,1.0,node2vec
2021,Diabetes Care,1.3118,0.8,1.0409,1.0,node2vec
2021,Diabetes Obesity and Metabolism,1.3721,0.9302,1.1442,1.0,node2vec
2021,Diabetes Research and Clinical Practice,1.925,1.25,1.7674,1.0,node2vec
2021,Diabetes Technology & Therapeutics,2.2812,1.1875,1.7348,1.0,node2vec
2021,Diabetes/Metabolism Research and Reviews,5.8571,5.4286,5.7786,1.0,node2vec
2021,Diabetologia,1.3137,0.8039,1.1621,1.0,node2vec
2021,Diagnostics,0.9545,0.5455,0.7238,1.0,node2vec
2021,Drug Design Development and Therapy,0.15,0.1,0.13,1.0,node2vec
2021,Drug and Alcohol Dependence,1.2653,0.7551,1.1532,1.0,node2vec
2021,EBioMedicine,1.8,1.1545,1.4729,1.0,node2vec
2021,EClinicalMedicine,1.5,1.1613,1.3602,1.0,node2vec
2021,EMBO Molecular Medicine,2.1379,1.2759,1.7107,1.0,node2vec
2021,EMBO Reports,1.381,0.4762,0.8228,1.0,node2vec
2021,EP Europace,1.1622,0.8108,1.0462,1.0,node2vec
2021,ESC Heart Failure,0.5926,0.3333,0.4299,1.0,node2vec
2021,Emerging Microbes & Infections,10.85,8.6,10.3761,1.0,node2vec
2021,Emerging infectious diseases,5.6804,4.3402,5.2155,1.0,node2vec
2021,Endoscopy,1.75,0.5938,1.0886,1.0,node2vec
2021,Epilepsia,0.9444,0.3889,0.6748,1.0,node2vec
2021,EuroIntervention,0.84,0.2,0.4502,1.0,node2vec
2021,European Heart Journal,2.4902,1.2392,1.8705,1.0,node2vec
2021,European Heart Journal - Cardiovascular Imaging,0.9762,0.5714,0.8137,1.0,node2vec
2021,European Journal of Cancer,1.5816,1.0102,1.3279,1.0,node2vec
2021,European Journal of Heart Failure,2.1798,1.2921,1.7668,1.0,node2vec
2021,European Journal of Medicinal Chemistry,0.4167,0.0833,0.1571,1.0,node2vec
2021,European Journal of Neurology,1.1429,0.8929,1.1168,1.0,node2vec
2021,European Journal of Nuclear Medicine and Molecular Imaging,1.2294,0.8349,1.0709,1.0,node2vec
2021,European Journal of Pharmacology,0.2,0.0,0.0,1.0,node2vec
2021,European Journal of Preventive Cardiology,1.1892,0.5135,0.8551,1.0,node2vec
2021,European Journal of Radiology,2.6897,1.8966,2.4315,1.0,node2vec
2021,European Radiology,1.8581,1.071,1.5578,1.0,node2vec
2021,European Respiratory Journal,2.9184,2.1565,2.5012,1.0,node2vec
2021,European Urology,1.3839,0.7411,1.0666,1.0,node2vec
2021,Eurosurveillance,13.1765,4.0784,5.577,1.0,node2vec
2021,Expert Systems with Applications,1.1818,0.5455,0.8765,1.0,node2vec
2021,Fertility and Sterility,0.9825,0.4912,0.6845,1.0,node2vec
2021,Food & Function,0.26,0.14,0.1573,1.0,node2vec
2021,Food Chemistry,0.5,0.1214,0.2623,1.0,node2vec
2021,Food Research International,0.4444,0.1667,0.3493,1.0,node2vec
2021,Foods,0.2,0.125,0.1629,1.0,node2vec
2021,Free Radical Biology and Medicine,0.4667,0.2,0.4098,1.0,node2vec
2021,Frontiers in Aging Neuroscience,0.6389,0.2778,0.4872,1.0,node2vec
2021,Frontiers in Bioengineering and Biotechnology,0.3077,0.1154,0.2016,1.0,node2vec
2021,Frontiers in Cell and Developmental Biology,0.2857,0.1905,0.2313,1.0,node2vec
2021,Frontiers in Cellular and Infection Microbiology,0.4138,0.2414,0.3394,1.0,node2vec
2021,Frontiers in Endocrinology,0.5278,0.25,0.4498,1.0,node2vec
2021,Frontiers in Genetics,0.381,0.1905,0.3095,1.0,node2vec
2021,Frontiers in Immunology,0.9315,0.6301,0.8019,1.0,node2vec
2021,Frontiers in Medicine,1.0909,0.8788,0.9561,1.0,node2vec
2021,Frontiers in Microbiology,1.1351,0.3649,0.8188,1.0,node2vec
2021,Frontiers in Neurology,0.4545,0.2273,0.3388,1.0,node2vec
2021,Frontiers in Neuroscience,0.55,0.15,0.3691,1.0,node2vec
2021,Frontiers in Oncology,0.3889,0.1778,0.2973,1.0,node2vec
2021,Frontiers in Pharmacology,0.6757,0.1757,0.4275,1.0,node2vec
2021,Frontiers in Physiology,0.6226,0.3396,0.4733,1.0,node2vec
2021,Frontiers in Psychiatry,0.1481,0.0,0.0481,1.0,node2vec
2021,Frontiers in Psychology,0.3462,0.1154,0.2423,1.0,node2vec
2021,Frontiers in Public Health,1.5294,1.3824,1.4644,1.0,node2vec
2021,Future Oncology,0.375,0.125,0.2212,1.0,node2vec
2021,Gastric Cancer,1.2083,0.4167,0.9191,1.0,node2vec
2021,Gastroenterology,1.7296,0.801,1.2723,1.0,node2vec
